560.65	00.78
566.25	00.77
571.92	00.78
577.64	00.77
583.41	00.77
589.25	00.76
595.14	00.75
601.09	00.74
607.10	00.70
613.17	00.67
619.30	00.63
625.50	00.59
631.75	00.56
638.07	00.52
644.45	00.50
650.89	00.46
657.40	00.43
663.98	00.40
670.62	00.37
677.32	00.32
684.10	00.28
690.94	00.23
697.85	00.19
704.83	00.14
711.87	00.10
718.99	00.07
726.18	00.04
733.44	00.02
740.78	-00.01
748.19	-00.04
755.67	-00.05
763.23	-00.06
770.86	-00.08
778.57	-00.08
786.35	-00.10
794.22	-00.11
802.16	-00.12
810.18	-00.13
818.28	-00.14
826.46	-00.15
834.73	-00.16
843.08	-00.16
851.51	-00.17
860.02	-00.22
868.62	-00.26
877.31	-00.30
886.08	-00.33
894.94	-00.37
903.89	-00.39
912.93	-00.40
922.06	-00.40
931.28	-00.40
940.59	-00.38
950.00	-00.37
959.50	-00.36
969.09	-00.33
978.78	-00.31
988.57	-00.30
998.46	-00.30
1008.44	-00.30
1018.53	-00.31
1028.71	-00.33
1039.00	-00.36
1049.39	-00.40
1059.88	-00.45
1070.48	-00.52
1081.19	-00.58
1092.00	-00.65
1102.92	-00.72
1113.95	-00.78
1125.09	-00.82
1136.34	-00.86
1147.70	-00.90
1159.18	-00.91
1170.77	-00.91
1182.48	-00.90
1194.30	-00.85
1206.25	-00.79
1218.31	-00.72
1230.49	-00.63
1242.80	-00.55
1255.22	-00.45
1267.78	-00.34
1280.45	-00.24
1293.26	-00.16
1306.19	-00.07
1319.25	00.00
1332.45	00.05
1345.77	00.08
1359.23	00.10
1372.82	00.12
1386.55	00.12
1400.41	00.11
1414.42	00.12
1428.56	00.11
1442.85	00.11
1457.28	00.10
1471.85	00.10
1486.57	00.10
1501.43	00.12
1516.45	00.10
1531.61	00.09
1546.93	00.09
1562.40	00.09
1578.02	00.10
1593.80	00.10
1609.74	00.12
1625.84	00.13
1642.10	00.15
1658.52	00.17
1675.10	00.17
1691.85	00.17
1708.77	00.14
1725.86	00.09
1743.12	00.02
1760.55	-00.06
1778.15	-00.15
1795.94	-00.26
1813.90	-00.35
1832.03	-00.44
1850.36	-00.56
1868.86	-00.71
1887.55	-00.88
1906.42	-01.08
1925.49	-01.32
1944.74	-01.60
1964.19	-01.88
1983.83	-02.19
2003.67	-02.52
2023.71	-02.89
2043.94	-03.26
2064.38	-03.60
2085.03	-03.89
2105.88	-04.14
2126.94	-04.32
2148.20	-04.40
2169.69	-04.44
2191.38	-04.42
2213.30	-04.38
2235.43	-04.31
2257.78	-04.32
2280.36	-04.36
2303.17	-04.39
2326.20	-04.41
2349.46	-04.43
2372.95	-04.38
2396.68	-04.27
2420.65	-04.15
2444.86	-04.03
2469.31	-03.91
2494.00	-03.78
2518.94	-03.65
2544.13	-03.52
2569.57	-03.38
2595.27	-03.26
2621.22	-03.15
2647.43	-03.06
2673.90	-02.98
2700.64	-02.91
2727.65	-02.87
2754.93	-02.85
2782.48	-02.85
2810.30	-02.92
2838.40	-03.10
2866.79	-03.29
2895.46	-03.50
2924.41	-03.72
2953.65	-03.95
2983.19	-04.19
3013.02	-04.46
3043.15	-04.83
3073.58	-05.25
3104.32	-05.76
3135.36	-06.38
3166.72	-07.08
3198.38	-07.82
3230.37	-08.59
3262.67	-09.31
3295.30	-09.91
3328.25	-10.38
3361.53	-10.71
3395.15	-10.90
3429.10	-10.97
3463.39	-10.91
3498.03	-10.77
3533.01	-10.61
3568.34	-10.53
3604.02	-10.58
3640.06	-10.74
3676.46	-10.99
3713.22	-11.33
3750.36	-11.70
3787.86	-12.33
3825.74	-12.93
3864.00	-13.47
3902.64	-14.00
3941.66	-14.52
3981.08	-15.04
4020.89	-15.50
4061.10	-15.88
4101.71	-16.14
4142.73	-16.17
4184.15	-15.74
4226.00	-14.75
4268.26	-13.14
4310.94	-11.12
4354.05	-09.30
4397.59	-07.83
4441.56	-06.75
4485.98	-05.99
4530.84	-05.45
4576.15	-05.07
4621.91	-04.83
4668.13	-04.70
4714.81	-04.66
4761.96	-04.68
4809.58	-04.62
4857.67	-04.81
4906.25	-05.31
4955.31	-06.11
5004.87	-07.05
5054.91	-07.85
5105.46	-08.53
5156.52	-09.05
5208.08	-09.39
5260.16	-09.59
5312.77	-09.71
5365.89	-09.82
5419.55	-09.80
5473.75	-09.69
5528.49	-09.49
5583.77	-09.23
5639.61	-09.15
5696.00	-09.12
5752.96	-09.05
5810.49	-08.96
5868.60	-08.84
5927.28	-08.71
5986.56	-08.57
6046.42	-08.51
6106.89	-08.45
6167.96	-08.39
6229.64	-08.32
6291.93	-08.22
6354.85	-08.06
6418.40	-07.84
6482.58	-07.54
6547.41	-07.16
6612.88	-06.75
6679.01	-06.32
6745.80	-06.03
6813.26	-05.82
6881.39	-05.60
6950.21	-05.32
7019.71	-05.03
7089.91	-04.71
7160.81	-04.49
7232.41	-04.34
7304.74	-04.24
7377.79	-04.21
7451.56	-04.21
7526.08	-04.13
7601.34	-03.85
7677.35	-03.58
7754.13	-03.28
7831.67	-02.94
7909.98	-02.53
7989.08	-02.02
8068.98	-01.49
8149.67	-00.88
8231.16	-00.22
8313.47	00.40
8396.61	00.92
8480.57	01.27
8565.38	01.64
8651.03	01.93
8737.54	02.12
8824.92	02.23
8913.17	02.23
9002.30	02.09
9092.32	01.72
9183.25	01.14
9275.08	00.37
9367.83	-00.59
9461.51	-01.65
9556.12	-02.70
9651.68	-03.66
9748.20	-04.53
9845.68	-05.32
9944.14	-06.03
10043.58	-06.57
10144.02	-06.80
10245.46	-06.75
10347.91	-06.34
10451.39	-05.59
10555.91	-04.65
10661.46	-03.84
10768.08	-03.20
10875.76	-02.64
10984.52	-02.15
11094.36	-01.71
11205.31	-01.23
11317.36	-00.79
11430.53	-00.31
11544.84	00.14
11660.29	00.55
11776.89	00.91
11894.66	01.49
12013.60	02.11
12133.74	02.71
12255.08	03.29
12377.63	03.84
12501.41	04.31
12626.42	04.53
12752.68	04.65
12880.21	04.67
13009.01	04.61
13139.10	04.48
13270.49	04.10
13403.20	03.50
13537.23	02.83
13672.60	02.10
13809.33	01.28
13947.42	00.40
14086.90	-00.44
14227.77	-01.24
14370.04	-02.02
14513.74	-02.79
14658.88	-03.55
14805.47	-04.30
14953.52	-05.07
15103.06	-05.77
15254.09	-06.39
15406.63	-06.87
15560.70	-07.15
15716.30	-07.21
15873.47	-07.10
16032.20	-06.85
16192.52	-06.57
16354.45	-06.33
16517.99	-06.20
16683.17	-06.16
16850.01	-06.14
17018.51	-06.00
17188.69	-05.34
17360.58	-04.62
17534.18	-03.92
17709.53	-03.28
17886.62	-02.73
18065.49	-02.43
18246.14	-02.43
18428.60	-02.41
18612.89	-02.32
18799.02	-02.19
18987.01	-02.11
19176.88	-02.12
19368.65	-02.24
19562.33	-02.46
19757.96	-02.71
19955.54	-02.99
20000.00	-03.06
